POP	ONSET_SELECTION	END_SELECTION	COEF_SELECTION	NREP	FREQ0	RUN
CHS	100	120	0.025	100	0.37	3169
CHS	100	120	0.025	100	0.38	3170
CHS	100	120	0.025	100	0.39	3171
CHS	100	120	0.025	100	0.4	3172
CHS	100	120	0.025	100	0.41	3173
CHS	100	120	0.025	100	0.42	3174
CHS	100	120	0.025	100	0.43	3175
CHS	100	120	0.025	100	0.44	3176
CHS	100	120	0.025	100	0.45	3177
CHS	100	120	0.025	100	0.46	3178
CHS	100	120	0.025	100	0.47	3179
CHS	100	120	0.025	100	0.48	3180
CHS	100	120	0.025	100	0.49	3181
CHS	100	120	0.025	100	0.5	3182
CHS	100	120	0.025	100	0.51	3183
CHS	100	120	0.025	100	0.52	3184
CHS	100	120	0.025	100	0.53	3185
CHS	100	120	0.025	100	0.54	3186
CHS	100	120	0.025	100	0.55	3187
CHS	100	120	0.025	100	0.56	3188
CHS	100	120	0.025	100	0.57	3189
CHS	100	120	0.025	100	0.58	3190
CHS	100	120	0.025	100	0.59	3191
CHS	100	120	0.025	100	0.6	3192
CHS	100	120	0.025	100	0.61	3193
CHS	100	120	0.025	100	0.62	3194
CHS	100	120	0.025	100	0.63	3195
CHS	100	120	0.025	100	0.64	3196
CHS	100	120	0.025	100	0.65	3197
CHS	100	120	0.025	100	0.66	3198
CHS	100	120	0.025	100	0.67	3199
CHS	100	120	0.025	100	0.68	3200
CHS	100	120	0.025	100	0.69	3201
CHS	100	120	0.025	100	0.7	3202
CHS	100	120	0.025	100	0.71	3203
CHS	100	120	0.025	100	0.72	3204
CHS	100	120	0.025	100	0.73	3205
CHS	100	120	0.025	100	0.74	3206
CHS	100	120	0.025	100	0.75	3207
CHS	100	120	0.025	100	0.76	3208
CHS	100	120	0.025	100	0.77	3209
CHS	100	120	0.025	100	0.78	3210
CHS	100	120	0.025	100	0.79	3211
CHS	100	120	0.025	100	0.8	3212
CHS	100	120	0.025	100	0.81	3213
CHS	100	120	0.025	100	0.82	3214
CHS	100	120	0.025	100	0.83	3215
CHS	100	120	0.025	100	0.84	3216
CHS	100	120	0.025	100	0.85	3217
CHS	100	120	0.025	100	0.86	3218
CHS	100	120	0.025	100	0.87	3219
CHS	100	120	0.025	100	0.88	3220
CHS	100	120	0.025	100	0.89	3221
CHS	100	120	0.025	100	0.9	3222
CHS	100	120	0.025	100	0.91	3223
CHS	100	120	0.025	100	0.92	3224
CHS	100	120	0.025	100	0.93	3225
CHS	100	120	0.025	100	0.94	3226
CHS	100	120	0.025	100	0.95	3227
CHS	100	120	0.025	100	0.96	3228
CHS	100	120	0.025	100	0.97	3229
CHS	100	120	0.025	100	0.98	3230
CHS	100	120	0.025	100	0.99	3231
CHS	100	120	0.025	100	1	3232
CHS	200	220	0.025	100	0	3233
CHS	200	220	0.025	100	0.01	3234
CHS	200	220	0.025	100	0.02	3235
CHS	200	220	0.025	100	0.03	3236
CHS	200	220	0.025	100	0.04	3237
CHS	200	220	0.025	100	0.05	3238
CHS	200	220	0.025	100	0.06	3239
CHS	200	220	0.025	100	0.07	3240
CHS	200	220	0.025	100	0.08	3241
CHS	200	220	0.025	100	0.09	3242
CHS	200	220	0.025	100	0.1	3243
CHS	200	220	0.025	100	0.11	3244
CHS	200	220	0.025	100	0.12	3245
CHS	200	220	0.025	100	0.13	3246
CHS	200	220	0.025	100	0.14	3247
CHS	200	220	0.025	100	0.15	3248
CHS	200	220	0.025	100	0.16	3249
CHS	200	220	0.025	100	0.17	3250
CHS	200	220	0.025	100	0.18	3251
CHS	200	220	0.025	100	0.19	3252
CHS	200	220	0.025	100	0.2	3253
CHS	200	220	0.025	100	0.21	3254
CHS	200	220	0.025	100	0.22	3255
CHS	200	220	0.025	100	0.23	3256
CHS	200	220	0.025	100	0.24	3257
CHS	200	220	0.025	100	0.25	3258
CHS	200	220	0.025	100	0.26	3259
CHS	200	220	0.025	100	0.27	3260
CHS	200	220	0.025	100	0.28	3261
CHS	200	220	0.025	100	0.29	3262
CHS	200	220	0.025	100	0.3	3263
CHS	200	220	0.025	100	0.31	3264
CHS	200	220	0.025	100	0.32	3265
CHS	200	220	0.025	100	0.33	3266
CHS	200	220	0.025	100	0.34	3267
CHS	200	220	0.025	100	0.35	3268
CHS	200	220	0.025	100	0.36	3269
CHS	200	220	0.025	100	0.37	3270
CHS	200	220	0.025	100	0.38	3271
CHS	200	220	0.025	100	0.39	3272
CHS	200	220	0.025	100	0.4	3273
CHS	200	220	0.025	100	0.41	3274
CHS	200	220	0.025	100	0.42	3275
CHS	200	220	0.025	100	0.43	3276
CHS	200	220	0.025	100	0.44	3277
CHS	200	220	0.025	100	0.45	3278
CHS	200	220	0.025	100	0.46	3279
CHS	200	220	0.025	100	0.47	3280
CHS	200	220	0.025	100	0.48	3281
CHS	200	220	0.025	100	0.49	3282
CHS	200	220	0.025	100	0.5	3283
CHS	200	220	0.025	100	0.51	3284
CHS	200	220	0.025	100	0.52	3285
CHS	200	220	0.025	100	0.53	3286
CHS	200	220	0.025	100	0.54	3287
CHS	200	220	0.025	100	0.55	3288
CHS	200	220	0.025	100	0.56	3289
CHS	200	220	0.025	100	0.57	3290
CHS	200	220	0.025	100	0.58	3291
CHS	200	220	0.025	100	0.59	3292
CHS	200	220	0.025	100	0.6	3293
CHS	200	220	0.025	100	0.61	3294
CHS	200	220	0.025	100	0.62	3295
CHS	200	220	0.025	100	0.63	3296
CHS	200	220	0.025	100	0.64	3297
CHS	200	220	0.025	100	0.65	3298
CHS	200	220	0.025	100	0.66	3299
CHS	200	220	0.025	100	0.67	3300
CHS	200	220	0.025	100	0.68	3301
CHS	200	220	0.025	100	0.69	3302
CHS	200	220	0.025	100	0.7	3303
CHS	200	220	0.025	100	0.71	3304
CHS	200	220	0.025	100	0.72	3305
CHS	200	220	0.025	100	0.73	3306
CHS	200	220	0.025	100	0.74	3307
CHS	200	220	0.025	100	0.75	3308
CHS	200	220	0.025	100	0.76	3309
CHS	200	220	0.025	100	0.77	3310
CHS	200	220	0.025	100	0.78	3311
CHS	200	220	0.025	100	0.79	3312
CHS	200	220	0.025	100	0.8	3313
CHS	200	220	0.025	100	0.81	3314
CHS	200	220	0.025	100	0.82	3315
CHS	200	220	0.025	100	0.83	3316
CHS	200	220	0.025	100	0.84	3317
CHS	200	220	0.025	100	0.85	3318
CHS	200	220	0.025	100	0.86	3319
CHS	200	220	0.025	100	0.87	3320
CHS	200	220	0.025	100	0.88	3321
CHS	200	220	0.025	100	0.89	3322
CHS	200	220	0.025	100	0.9	3323
CHS	200	220	0.025	100	0.91	3324
CHS	200	220	0.025	100	0.92	3325
CHS	200	220	0.025	100	0.93	3326
CHS	200	220	0.025	100	0.94	3327
CHS	200	220	0.025	100	0.95	3328
CHS	200	220	0.025	100	0.96	3329
CHS	200	220	0.025	100	0.97	3330
CHS	200	220	0.025	100	0.98	3331
CHS	200	220	0.025	100	0.99	3332
CHS	200	220	0.025	100	1	3333
CHS	300	320	0.025	100	0	3334
CHS	300	320	0.025	100	0.01	3335
CHS	300	320	0.025	100	0.02	3336
CHS	300	320	0.025	100	0.03	3337
CHS	300	320	0.025	100	0.04	3338
CHS	300	320	0.025	100	0.05	3339
CHS	300	320	0.025	100	0.06	3340
CHS	300	320	0.025	100	0.07	3341
CHS	300	320	0.025	100	0.08	3342
CHS	300	320	0.025	100	0.09	3343
CHS	300	320	0.025	100	0.1	3344
CHS	300	320	0.025	100	0.11	3345
CHS	300	320	0.025	100	0.12	3346
CHS	300	320	0.025	100	0.13	3347
CHS	300	320	0.025	100	0.14	3348
CHS	300	320	0.025	100	0.15	3349
CHS	300	320	0.025	100	0.16	3350
CHS	300	320	0.025	100	0.17	3351
CHS	300	320	0.025	100	0.18	3352
CHS	300	320	0.025	100	0.19	3353
CHS	300	320	0.025	100	0.2	3354
CHS	300	320	0.025	100	0.21	3355
CHS	300	320	0.025	100	0.22	3356
CHS	300	320	0.025	100	0.23	3357
CHS	300	320	0.025	100	0.24	3358
CHS	300	320	0.025	100	0.25	3359
CHS	300	320	0.025	100	0.26	3360
CHS	300	320	0.025	100	0.27	3361
CHS	300	320	0.025	100	0.28	3362
CHS	300	320	0.025	100	0.29	3363
CHS	300	320	0.025	100	0.3	3364
CHS	300	320	0.025	100	0.31	3365
CHS	300	320	0.025	100	0.32	3366
CHS	300	320	0.025	100	0.33	3367
CHS	300	320	0.025	100	0.34	3368
CHS	300	320	0.025	100	0.35	3369
CHS	300	320	0.025	100	0.36	3370
CHS	300	320	0.025	100	0.37	3371
CHS	300	320	0.025	100	0.38	3372
CHS	300	320	0.025	100	0.39	3373
CHS	300	320	0.025	100	0.4	3374
CHS	300	320	0.025	100	0.41	3375
CHS	300	320	0.025	100	0.42	3376
CHS	300	320	0.025	100	0.43	3377
CHS	300	320	0.025	100	0.44	3378
CHS	300	320	0.025	100	0.45	3379
CHS	300	320	0.025	100	0.46	3380
CHS	300	320	0.025	100	0.47	3381
CHS	300	320	0.025	100	0.48	3382
CHS	300	320	0.025	100	0.49	3383
CHS	300	320	0.025	100	0.5	3384
CHS	300	320	0.025	100	0.51	3385
CHS	300	320	0.025	100	0.52	3386
CHS	300	320	0.025	100	0.53	3387
CHS	300	320	0.025	100	0.54	3388
CHS	300	320	0.025	100	0.55	3389
CHS	300	320	0.025	100	0.56	3390
CHS	300	320	0.025	100	0.57	3391
CHS	300	320	0.025	100	0.58	3392
CHS	300	320	0.025	100	0.59	3393
CHS	300	320	0.025	100	0.6	3394
CHS	300	320	0.025	100	0.61	3395
CHS	300	320	0.025	100	0.62	3396
CHS	300	320	0.025	100	0.63	3397
CHS	300	320	0.025	100	0.64	3398
CHS	300	320	0.025	100	0.65	3399
CHS	300	320	0.025	100	0.66	3400
CHS	300	320	0.025	100	0.67	3401
CHS	300	320	0.025	100	0.68	3402
CHS	300	320	0.025	100	0.69	3403
CHS	300	320	0.025	100	0.7	3404
CHS	300	320	0.025	100	0.71	3405
CHS	300	320	0.025	100	0.72	3406
CHS	300	320	0.025	100	0.73	3407
CHS	300	320	0.025	100	0.74	3408
CHS	300	320	0.025	100	0.75	3409
CHS	300	320	0.025	100	0.76	3410
CHS	300	320	0.025	100	0.77	3411
CHS	300	320	0.025	100	0.78	3412
CHS	300	320	0.025	100	0.79	3413
CHS	300	320	0.025	100	0.8	3414
CHS	300	320	0.025	100	0.81	3415
CHS	300	320	0.025	100	0.82	3416
CHS	300	320	0.025	100	0.83	3417
CHS	300	320	0.025	100	0.84	3418
CHS	300	320	0.025	100	0.85	3419
CHS	300	320	0.025	100	0.86	3420
CHS	300	320	0.025	100	0.87	3421
CHS	300	320	0.025	100	0.88	3422
CHS	300	320	0.025	100	0.89	3423
CHS	300	320	0.025	100	0.9	3424
CHS	300	320	0.025	100	0.91	3425
CHS	300	320	0.025	100	0.92	3426
CHS	300	320	0.025	100	0.93	3427
CHS	300	320	0.025	100	0.94	3428
CHS	300	320	0.025	100	0.95	3429
CHS	300	320	0.025	100	0.96	3430
CHS	300	320	0.025	100	0.97	3431
CHS	300	320	0.025	100	0.98	3432
CHS	300	320	0.025	100	0.99	3433
CHS	300	320	0.025	100	1	3434
CHS	400	420	0.025	100	0	3435
CHS	400	420	0.025	100	0.01	3436
CHS	400	420	0.025	100	0.02	3437
CHS	400	420	0.025	100	0.03	3438
CHS	400	420	0.025	100	0.04	3439
CHS	400	420	0.025	100	0.05	3440
CHS	400	420	0.025	100	0.06	3441
CHS	400	420	0.025	100	0.07	3442
CHS	400	420	0.025	100	0.08	3443
CHS	400	420	0.025	100	0.09	3444
CHS	400	420	0.025	100	0.1	3445
CHS	400	420	0.025	100	0.11	3446
CHS	400	420	0.025	100	0.12	3447
CHS	400	420	0.025	100	0.13	3448
CHS	400	420	0.025	100	0.14	3449
CHS	400	420	0.025	100	0.15	3450
CHS	400	420	0.025	100	0.16	3451
CHS	400	420	0.025	100	0.17	3452
CHS	400	420	0.025	100	0.18	3453
CHS	400	420	0.025	100	0.19	3454
CHS	400	420	0.025	100	0.2	3455
CHS	400	420	0.025	100	0.21	3456
CHS	400	420	0.025	100	0.22	3457
CHS	400	420	0.025	100	0.23	3458
CHS	400	420	0.025	100	0.24	3459
CHS	400	420	0.025	100	0.25	3460
CHS	400	420	0.025	100	0.26	3461
CHS	400	420	0.025	100	0.27	3462
CHS	400	420	0.025	100	0.28	3463
CHS	400	420	0.025	100	0.29	3464
CHS	400	420	0.025	100	0.3	3465
CHS	400	420	0.025	100	0.31	3466
CHS	400	420	0.025	100	0.32	3467
CHS	400	420	0.025	100	0.33	3468
CHS	400	420	0.025	100	0.34	3469
CHS	400	420	0.025	100	0.35	3470
CHS	400	420	0.025	100	0.36	3471
CHS	400	420	0.025	100	0.37	3472
CHS	400	420	0.025	100	0.38	3473
CHS	400	420	0.025	100	0.39	3474
CHS	400	420	0.025	100	0.4	3475
CHS	400	420	0.025	100	0.41	3476
CHS	400	420	0.025	100	0.42	3477
CHS	400	420	0.025	100	0.43	3478
CHS	400	420	0.025	100	0.44	3479
CHS	400	420	0.025	100	0.45	3480
CHS	400	420	0.025	100	0.46	3481
CHS	400	420	0.025	100	0.47	3482
CHS	400	420	0.025	100	0.48	3483
CHS	400	420	0.025	100	0.49	3484
CHS	400	420	0.025	100	0.5	3485
CHS	400	420	0.025	100	0.51	3486
CHS	400	420	0.025	100	0.52	3487
CHS	400	420	0.025	100	0.53	3488
CHS	400	420	0.025	100	0.54	3489
CHS	400	420	0.025	100	0.55	3490
CHS	400	420	0.025	100	0.56	3491
CHS	400	420	0.025	100	0.57	3492
CHS	400	420	0.025	100	0.58	3493
CHS	400	420	0.025	100	0.59	3494
CHS	400	420	0.025	100	0.6	3495
CHS	400	420	0.025	100	0.61	3496
CHS	400	420	0.025	100	0.62	3497
CHS	400	420	0.025	100	0.63	3498
CHS	400	420	0.025	100	0.64	3499
CHS	400	420	0.025	100	0.65	3500
CHS	400	420	0.025	100	0.66	3501
CHS	400	420	0.025	100	0.67	3502
CHS	400	420	0.025	100	0.68	3503
CHS	400	420	0.025	100	0.69	3504
CHS	400	420	0.025	100	0.7	3505
CHS	400	420	0.025	100	0.71	3506
CHS	400	420	0.025	100	0.72	3507
CHS	400	420	0.025	100	0.73	3508
CHS	400	420	0.025	100	0.74	3509
CHS	400	420	0.025	100	0.75	3510
CHS	400	420	0.025	100	0.76	3511
CHS	400	420	0.025	100	0.77	3512
CHS	400	420	0.025	100	0.78	3513
CHS	400	420	0.025	100	0.79	3514
CHS	400	420	0.025	100	0.8	3515
CHS	400	420	0.025	100	0.81	3516
CHS	400	420	0.025	100	0.82	3517
CHS	400	420	0.025	100	0.83	3518
CHS	400	420	0.025	100	0.84	3519
CHS	400	420	0.025	100	0.85	3520
CHS	400	420	0.025	100	0.86	3521
CHS	400	420	0.025	100	0.87	3522
CHS	400	420	0.025	100	0.88	3523
CHS	400	420	0.025	100	0.89	3524
CHS	400	420	0.025	100	0.9	3525
CHS	400	420	0.025	100	0.91	3526
CHS	400	420	0.025	100	0.92	3527
CHS	400	420	0.025	100	0.93	3528
CHS	400	420	0.025	100	0.94	3529
CHS	400	420	0.025	100	0.95	3530
CHS	400	420	0.025	100	0.96	3531
CHS	400	420	0.025	100	0.97	3532
CHS	400	420	0.025	100	0.98	3533
CHS	400	420	0.025	100	0.99	3534
CHS	400	420	0.025	100	1	3535
YRI	100	120	0.025	100	0	3536
YRI	100	120	0.025	100	0.01	3537
YRI	100	120	0.025	100	0.02	3538
YRI	100	120	0.025	100	0.03	3539
YRI	100	120	0.025	100	0.04	3540
YRI	100	120	0.025	100	0.05	3541
YRI	100	120	0.025	100	0.06	3542
YRI	100	120	0.025	100	0.07	3543
YRI	100	120	0.025	100	0.08	3544
YRI	100	120	0.025	100	0.09	3545
YRI	100	120	0.025	100	0.1	3546
YRI	100	120	0.025	100	0.11	3547
YRI	100	120	0.025	100	0.12	3548
YRI	100	120	0.025	100	0.13	3549
YRI	100	120	0.025	100	0.14	3550
YRI	100	120	0.025	100	0.15	3551
YRI	100	120	0.025	100	0.16	3552
YRI	100	120	0.025	100	0.17	3553
YRI	100	120	0.025	100	0.18	3554
YRI	100	120	0.025	100	0.19	3555
YRI	100	120	0.025	100	0.2	3556
YRI	100	120	0.025	100	0.21	3557
YRI	100	120	0.025	100	0.22	3558
YRI	100	120	0.025	100	0.23	3559
YRI	100	120	0.025	100	0.24	3560
YRI	100	120	0.025	100	0.25	3561
YRI	100	120	0.025	100	0.26	3562
YRI	100	120	0.025	100	0.27	3563
YRI	100	120	0.025	100	0.28	3564
YRI	100	120	0.025	100	0.29	3565
YRI	100	120	0.025	100	0.3	3566
YRI	100	120	0.025	100	0.31	3567
YRI	100	120	0.025	100	0.32	3568
YRI	100	120	0.025	100	0.33	3569
YRI	100	120	0.025	100	0.34	3570
YRI	100	120	0.025	100	0.35	3571
YRI	100	120	0.025	100	0.36	3572
YRI	100	120	0.025	100	0.37	3573
YRI	100	120	0.025	100	0.38	3574
YRI	100	120	0.025	100	0.39	3575
YRI	100	120	0.025	100	0.4	3576
YRI	100	120	0.025	100	0.41	3577
YRI	100	120	0.025	100	0.42	3578
YRI	100	120	0.025	100	0.43	3579
YRI	100	120	0.025	100	0.44	3580
YRI	100	120	0.025	100	0.45	3581
YRI	100	120	0.025	100	0.46	3582
YRI	100	120	0.025	100	0.47	3583
YRI	100	120	0.025	100	0.48	3584
YRI	100	120	0.025	100	0.49	3585
YRI	100	120	0.025	100	0.5	3586
YRI	100	120	0.025	100	0.51	3587
YRI	100	120	0.025	100	0.52	3588
YRI	100	120	0.025	100	0.53	3589
YRI	100	120	0.025	100	0.54	3590
YRI	100	120	0.025	100	0.55	3591
YRI	100	120	0.025	100	0.56	3592
YRI	100	120	0.025	100	0.57	3593
YRI	100	120	0.025	100	0.58	3594
YRI	100	120	0.025	100	0.59	3595
YRI	100	120	0.025	100	0.6	3596
YRI	100	120	0.025	100	0.61	3597
YRI	100	120	0.025	100	0.62	3598
YRI	100	120	0.025	100	0.63	3599
YRI	100	120	0.025	100	0.64	3600
YRI	100	120	0.025	100	0.65	3601
YRI	100	120	0.025	100	0.66	3602
YRI	100	120	0.025	100	0.67	3603
YRI	100	120	0.025	100	0.68	3604
YRI	100	120	0.025	100	0.69	3605
YRI	100	120	0.025	100	0.7	3606
YRI	100	120	0.025	100	0.71	3607
YRI	100	120	0.025	100	0.72	3608
YRI	100	120	0.025	100	0.73	3609
YRI	100	120	0.025	100	0.74	3610
YRI	100	120	0.025	100	0.75	3611
YRI	100	120	0.025	100	0.76	3612
YRI	100	120	0.025	100	0.77	3613
YRI	100	120	0.025	100	0.78	3614
YRI	100	120	0.025	100	0.79	3615
YRI	100	120	0.025	100	0.8	3616
YRI	100	120	0.025	100	0.81	3617
YRI	100	120	0.025	100	0.82	3618
YRI	100	120	0.025	100	0.83	3619
YRI	100	120	0.025	100	0.84	3620
YRI	100	120	0.025	100	0.85	3621
YRI	100	120	0.025	100	0.86	3622
YRI	100	120	0.025	100	0.87	3623
YRI	100	120	0.025	100	0.88	3624
YRI	100	120	0.025	100	0.89	3625
YRI	100	120	0.025	100	0.9	3626
YRI	100	120	0.025	100	0.91	3627
YRI	100	120	0.025	100	0.92	3628
YRI	100	120	0.025	100	0.93	3629
YRI	100	120	0.025	100	0.94	3630
YRI	100	120	0.025	100	0.95	3631
YRI	100	120	0.025	100	0.96	3632
YRI	100	120	0.025	100	0.97	3633
YRI	100	120	0.025	100	0.98	3634
YRI	100	120	0.025	100	0.99	3635
YRI	100	120	0.025	100	1	3636
YRI	200	220	0.025	100	0	3637
YRI	200	220	0.025	100	0.01	3638
YRI	200	220	0.025	100	0.02	3639
YRI	200	220	0.025	100	0.03	3640
YRI	200	220	0.025	100	0.04	3641
YRI	200	220	0.025	100	0.05	3642
YRI	200	220	0.025	100	0.06	3643
YRI	200	220	0.025	100	0.07	3644
YRI	200	220	0.025	100	0.08	3645
YRI	200	220	0.025	100	0.09	3646
YRI	200	220	0.025	100	0.1	3647
YRI	200	220	0.025	100	0.11	3648
YRI	200	220	0.025	100	0.12	3649
YRI	200	220	0.025	100	0.13	3650
YRI	200	220	0.025	100	0.14	3651
YRI	200	220	0.025	100	0.15	3652
YRI	200	220	0.025	100	0.16	3653
YRI	200	220	0.025	100	0.17	3654
YRI	200	220	0.025	100	0.18	3655
YRI	200	220	0.025	100	0.19	3656
YRI	200	220	0.025	100	0.2	3657
YRI	200	220	0.025	100	0.21	3658
YRI	200	220	0.025	100	0.22	3659
YRI	200	220	0.025	100	0.23	3660
YRI	200	220	0.025	100	0.24	3661
YRI	200	220	0.025	100	0.25	3662
YRI	200	220	0.025	100	0.26	3663
YRI	200	220	0.025	100	0.27	3664
YRI	200	220	0.025	100	0.28	3665
YRI	200	220	0.025	100	0.29	3666
YRI	200	220	0.025	100	0.3	3667
YRI	200	220	0.025	100	0.31	3668
YRI	200	220	0.025	100	0.32	3669
YRI	200	220	0.025	100	0.33	3670
YRI	200	220	0.025	100	0.34	3671
YRI	200	220	0.025	100	0.35	3672
YRI	200	220	0.025	100	0.36	3673
YRI	200	220	0.025	100	0.37	3674
YRI	200	220	0.025	100	0.38	3675
YRI	200	220	0.025	100	0.39	3676
YRI	200	220	0.025	100	0.4	3677
YRI	200	220	0.025	100	0.41	3678
YRI	200	220	0.025	100	0.42	3679
YRI	200	220	0.025	100	0.43	3680
YRI	200	220	0.025	100	0.44	3681
YRI	200	220	0.025	100	0.45	3682
YRI	200	220	0.025	100	0.46	3683
YRI	200	220	0.025	100	0.47	3684
YRI	200	220	0.025	100	0.48	3685
YRI	200	220	0.025	100	0.49	3686
YRI	200	220	0.025	100	0.5	3687
YRI	200	220	0.025	100	0.51	3688
YRI	200	220	0.025	100	0.52	3689
YRI	200	220	0.025	100	0.53	3690
YRI	200	220	0.025	100	0.54	3691
YRI	200	220	0.025	100	0.55	3692
YRI	200	220	0.025	100	0.56	3693
YRI	200	220	0.025	100	0.57	3694
YRI	200	220	0.025	100	0.58	3695
YRI	200	220	0.025	100	0.59	3696
YRI	200	220	0.025	100	0.6	3697
YRI	200	220	0.025	100	0.61	3698
YRI	200	220	0.025	100	0.62	3699
YRI	200	220	0.025	100	0.63	3700
YRI	200	220	0.025	100	0.64	3701
YRI	200	220	0.025	100	0.65	3702
YRI	200	220	0.025	100	0.66	3703
YRI	200	220	0.025	100	0.67	3704
YRI	200	220	0.025	100	0.68	3705
YRI	200	220	0.025	100	0.69	3706
YRI	200	220	0.025	100	0.7	3707
YRI	200	220	0.025	100	0.71	3708
YRI	200	220	0.025	100	0.72	3709
YRI	200	220	0.025	100	0.73	3710
YRI	200	220	0.025	100	0.74	3711
YRI	200	220	0.025	100	0.75	3712
YRI	200	220	0.025	100	0.76	3713
YRI	200	220	0.025	100	0.77	3714
YRI	200	220	0.025	100	0.78	3715
YRI	200	220	0.025	100	0.79	3716
YRI	200	220	0.025	100	0.8	3717
YRI	200	220	0.025	100	0.81	3718
YRI	200	220	0.025	100	0.82	3719
YRI	200	220	0.025	100	0.83	3720
YRI	200	220	0.025	100	0.84	3721
YRI	200	220	0.025	100	0.85	3722
YRI	200	220	0.025	100	0.86	3723
YRI	200	220	0.025	100	0.87	3724
YRI	200	220	0.025	100	0.88	3725
YRI	200	220	0.025	100	0.89	3726
YRI	200	220	0.025	100	0.9	3727
YRI	200	220	0.025	100	0.91	3728
YRI	200	220	0.025	100	0.92	3729
YRI	200	220	0.025	100	0.93	3730
YRI	200	220	0.025	100	0.94	3731
YRI	200	220	0.025	100	0.95	3732
YRI	200	220	0.025	100	0.96	3733
YRI	200	220	0.025	100	0.97	3734
YRI	200	220	0.025	100	0.98	3735
YRI	200	220	0.025	100	0.99	3736
YRI	200	220	0.025	100	1	3737
YRI	300	320	0.025	100	0	3738
YRI	300	320	0.025	100	0.01	3739
YRI	300	320	0.025	100	0.02	3740
YRI	300	320	0.025	100	0.03	3741
YRI	300	320	0.025	100	0.04	3742
YRI	300	320	0.025	100	0.05	3743
YRI	300	320	0.025	100	0.06	3744
YRI	300	320	0.025	100	0.07	3745
YRI	300	320	0.025	100	0.08	3746
YRI	300	320	0.025	100	0.09	3747
YRI	300	320	0.025	100	0.1	3748
YRI	300	320	0.025	100	0.11	3749
YRI	300	320	0.025	100	0.12	3750
YRI	300	320	0.025	100	0.13	3751
YRI	300	320	0.025	100	0.14	3752
YRI	300	320	0.025	100	0.15	3753
YRI	300	320	0.025	100	0.16	3754
YRI	300	320	0.025	100	0.17	3755
YRI	300	320	0.025	100	0.18	3756
YRI	300	320	0.025	100	0.19	3757
YRI	300	320	0.025	100	0.2	3758
YRI	300	320	0.025	100	0.21	3759
YRI	300	320	0.025	100	0.22	3760
YRI	300	320	0.025	100	0.23	3761
YRI	300	320	0.025	100	0.24	3762
YRI	300	320	0.025	100	0.25	3763
YRI	300	320	0.025	100	0.26	3764
YRI	300	320	0.025	100	0.27	3765
YRI	300	320	0.025	100	0.28	3766
YRI	300	320	0.025	100	0.29	3767
YRI	300	320	0.025	100	0.3	3768
YRI	300	320	0.025	100	0.31	3769
YRI	300	320	0.025	100	0.32	3770
YRI	300	320	0.025	100	0.33	3771
YRI	300	320	0.025	100	0.34	3772
YRI	300	320	0.025	100	0.35	3773
YRI	300	320	0.025	100	0.36	3774
YRI	300	320	0.025	100	0.37	3775
YRI	300	320	0.025	100	0.38	3776
YRI	300	320	0.025	100	0.39	3777
YRI	300	320	0.025	100	0.4	3778
YRI	300	320	0.025	100	0.41	3779
YRI	300	320	0.025	100	0.42	3780
YRI	300	320	0.025	100	0.43	3781
YRI	300	320	0.025	100	0.44	3782
YRI	300	320	0.025	100	0.45	3783
YRI	300	320	0.025	100	0.46	3784
YRI	300	320	0.025	100	0.47	3785
YRI	300	320	0.025	100	0.48	3786
YRI	300	320	0.025	100	0.49	3787
YRI	300	320	0.025	100	0.5	3788
YRI	300	320	0.025	100	0.51	3789
YRI	300	320	0.025	100	0.52	3790
YRI	300	320	0.025	100	0.53	3791
YRI	300	320	0.025	100	0.54	3792
YRI	300	320	0.025	100	0.55	3793
YRI	300	320	0.025	100	0.56	3794
YRI	300	320	0.025	100	0.57	3795
YRI	300	320	0.025	100	0.58	3796
YRI	300	320	0.025	100	0.59	3797
YRI	300	320	0.025	100	0.6	3798
YRI	300	320	0.025	100	0.61	3799
YRI	300	320	0.025	100	0.62	3800
YRI	300	320	0.025	100	0.63	3801
YRI	300	320	0.025	100	0.64	3802
YRI	300	320	0.025	100	0.65	3803
YRI	300	320	0.025	100	0.66	3804
YRI	300	320	0.025	100	0.67	3805
YRI	300	320	0.025	100	0.68	3806
YRI	300	320	0.025	100	0.69	3807
YRI	300	320	0.025	100	0.7	3808
YRI	300	320	0.025	100	0.71	3809
YRI	300	320	0.025	100	0.72	3810
YRI	300	320	0.025	100	0.73	3811
YRI	300	320	0.025	100	0.74	3812
YRI	300	320	0.025	100	0.75	3813
YRI	300	320	0.025	100	0.76	3814
YRI	300	320	0.025	100	0.77	3815
YRI	300	320	0.025	100	0.78	3816
YRI	300	320	0.025	100	0.79	3817
YRI	300	320	0.025	100	0.8	3818
YRI	300	320	0.025	100	0.81	3819
YRI	300	320	0.025	100	0.82	3820
YRI	300	320	0.025	100	0.83	3821
YRI	300	320	0.025	100	0.84	3822
YRI	300	320	0.025	100	0.85	3823
YRI	300	320	0.025	100	0.86	3824
YRI	300	320	0.025	100	0.87	3825
YRI	300	320	0.025	100	0.88	3826
YRI	300	320	0.025	100	0.89	3827
YRI	300	320	0.025	100	0.9	3828
YRI	300	320	0.025	100	0.91	3829
YRI	300	320	0.025	100	0.92	3830
YRI	300	320	0.025	100	0.93	3831
YRI	300	320	0.025	100	0.94	3832
YRI	300	320	0.025	100	0.95	3833
